age,annual_income,employment_length_years,home_ownership,credit_history_years,open_credit_lines,past_delinquencies_2yr,credit_utilization,loan_amount,loan_term_months,interest_rate,purpose,debt_to_income,payment_to_income,default
40,89462.0,2.9,MORTGAGE,17.0,2,0,0.036,9766.0,48,6.78,major_purchase,0.027,0.031,0
38,60834.0,4.6,RENT,18.7,5,0,0.05,24225.0,12,8.79,small_business,0.398,0.417,0
44,94479.0,4.5,MORTGAGE,22.8,4,0,0.206,9176.0,60,10.71,credit_card,0.019,0.025,0
49,31896.0,1.1,RENT,29.7,4,0,0.178,6975.0,48,7.66,major_purchase,0.055,0.064,0
47,46040.0,5.9,MORTGAGE,25.9,5,0,0.211,5644.0,48,11.38,other,0.031,0.038,0
36,66033.0,3.5,RENT,17.3,4,0,0.151,3228.0,36,11.79,medical,0.016,0.019,1
44,50756.0,9.9,MORTGAGE,14.6,9,0,0.314,7193.0,12,9.68,other,0.142,0.149,0
46,47886.0,7.0,RENT,27.8,2,0,0.366,11859.0,36,9.91,home_improvement,0.083,0.096,0
28,29723.0,0.7,MORTGAGE,7.9,4,1,0.412,9689.0,24,10.37,major_purchase,0.163,0.181,0
42,19136.0,4.0,RENT,23.0,1,2,0.31,21946.0,48,9.8,home_improvement,0.287,0.348,1
18,81547.0,7.3,RENT,0.0,6,0,0.087,8851.0,12,9.95,small_business,0.109,0.114,0
46,61182.0,0.5,RENT,26.3,6,0,0.223,19424.0,36,8.1,home_improvement,0.106,0.12,0
48,85050.0,9.4,RENT,28.9,6,0,0.147,6619.0,48,8.96,credit_card,0.019,0.023,0
49,43538.0,1.5,MORTGAGE,30.1,7,0,0.155,18136.0,60,6.03,debt_consolidation,0.083,0.097,0
35,37934.0,4.2,MORTGAGE,16.4,6,0,0.104,18681.0,60,8.51,credit_card,0.098,0.121,0
44,54354.0,16.9,RENT,21.4,6,0,0.427,7686.0,60,9.69,debt_consolidation,0.028,0.036,0
57,83042.0,5.1,RENT,38.2,3,0,0.682,12284.0,36,8.88,other,0.049,0.056,0
57,48256.0,3.3,MORTGAGE,34.5,7,0,0.51,11454.0,36,13.71,credit_card,0.079,0.097,0
40,80894.0,0.0,MORTGAGE,20.0,1,1,0.328,16131.0,12,11.54,debt_consolidation,0.199,0.212,0
42,32756.0,0.9,MORTGAGE,23.8,8,1,0.152,22739.0,36,10.94,other,0.231,0.272,0
53,49975.0,5.2,RENT,34.5,5,0,0.404,25493.0,48,8.64,debt_consolidation,0.128,0.151,0
22,52310.0,4.1,RENT,0.0,3,1,0.279,8593.0,12,4.0,medical,0.164,0.168,0
36,100027.0,2.7,OWN,15.2,10,0,0.475,10321.0,36,8.47,home_improvement,0.034,0.039,0
56,60103.0,15.4,MORTGAGE,37.4,8,0,0.512,5850.0,36,8.56,major_purchase,0.032,0.037,0
52,129708.0,2.4,RENT,30.4,5,1,0.269,8359.0,36,6.42,home_improvement,0.021,0.024,0
44,27616.0,4.6,MORTGAGE,20.8,7,1,0.618,18482.0,36,9.2,debt_consolidation,0.223,0.256,1
22,57812.0,5.0,OWN,2.8,5,0,0.024,19323.0,36,9.67,credit_card,0.111,0.129,0
39,59261.0,4.5,MORTGAGE,18.6,8,1,0.091,10279.0,48,12.59,debt_consolidation,0.043,0.055,0
33,73869.0,3.9,RENT,14.0,7,0,0.349,4802.0,60,7.25,credit_card,0.013,0.016,0
44,36074.0,2.5,RENT,25.7,7,1,0.086,12455.0,24,12.14,credit_card,0.173,0.195,0
30,125772.0,14.4,OWN,10.5,10,1,0.264,21538.0,36,14.21,debt_consolidation,0.057,0.07,0
28,54529.0,3.6,RENT,5.8,5,0,0.431,9652.0,48,8.91,major_purchase,0.044,0.053,0
18,31460.0,4.5,OWN,0.0,7,0,0.104,24933.0,24,6.23,debt_consolidation,0.396,0.423,0
55,53744.0,6.4,OWN,35.4,7,0,0.07,5216.0,36,7.72,home_improvement,0.032,0.036,0
35,46324.0,0.4,RENT,15.6,6,0,0.016,8298.0,36,8.59,medical,0.06,0.068,0
42,217862.0,9.1,RENT,22.2,6,0,0.119,31366.0,36,8.4,debt_consolidation,0.048,0.054,0
40,91580.0,4.3,MORTGAGE,20.9,8,1,0.237,22941.0,36,8.63,debt_consolidation,0.084,0.095,0
27,55538.0,6.4,RENT,6.2,1,2,0.227,26171.0,24,7.28,home_improvement,0.236,0.254,0
25,51228.0,8.9,RENT,6.8,1,0,0.129,6051.0,36,9.84,major_purchase,0.039,0.046,0
28,87162.0,12.4,RENT,5.1,6,0,0.642,25367.0,36,12.58,major_purchase,0.097,0.117,0
31,89271.0,3.0,MORTGAGE,12.4,1,0,0.11,2194.0,24,6.25,home_improvement,0.012,0.013,0
44,15000.0,10.0,MORTGAGE,23.0,3,0,0.23,10423.0,24,8.69,debt_consolidation,0.347,0.38,0
30,74720.0,1.8,MORTGAGE,10.2,6,1,0.274,10800.0,48,9.46,medical,0.036,0.044,0
61,54939.0,6.5,OWN,38.5,10,0,0.411,8837.0,36,11.11,medical,0.054,0.063,0
52,28125.0,0.7,MORTGAGE,28.8,3,0,0.398,5525.0,24,12.09,major_purchase,0.098,0.111,0
50,84129.0,0.1,RENT,31.3,4,1,0.245,3790.0,12,12.29,credit_card,0.045,0.048,0
39,166557.0,0.6,MORTGAGE,17.6,1,0,0.429,11866.0,60,7.0,credit_card,0.014,0.017,1
58,71568.0,2.3,MORTGAGE,39.4,8,1,0.11,9930.0,48,7.85,debt_consolidation,0.035,0.041,0
37,93921.0,0.2,MORTGAGE,18.6,3,0,0.514,10747.0,48,8.84,other,0.029,0.034,0
40,133527.0,6.0,RENT,14.0,3,0,0.07,17770.0,60,13.02,medical,0.027,0.036,0
42,35770.0,2.3,MORTGAGE,23.5,5,0,0.172,8582.0,24,11.89,medical,0.12,0.135,0
48,21401.0,8.0,OWN,29.2,6,2,0.313,4906.0,36,7.78,home_improvement,0.076,0.086,0
48,75240.0,0.3,MORTGAGE,29.6,4,1,0.104,15725.0,60,8.3,credit_card,0.042,0.051,0
34,47868.0,1.5,RENT,14.1,3,0,0.445,30787.0,36,7.38,home_improvement,0.214,0.24,0
34,27253.0,3.1,RENT,8.4,8,0,0.222,10986.0,24,8.97,debt_consolidation,0.202,0.221,0
48,52100.0,2.9,MORTGAGE,29.1,4,1,0.132,9393.0,60,9.42,credit_card,0.036,0.045,0
49,77946.0,0.8,OWN,28.7,3,0,0.647,9019.0,36,7.1,debt_consolidation,0.039,0.043,0
35,50288.0,30.8,MORTGAGE,15.4,5,0,0.122,9016.0,36,11.9,small_business,0.06,0.071,0
21,36555.0,2.0,RENT,1.8,7,0,0.229,14404.0,36,11.61,debt_consolidation,0.131,0.156,0
38,48448.0,7.7,MORTGAGE,17.5,3,0,0.387,33281.0,36,12.21,other,0.229,0.275,0
47,53651.0,1.5,MORTGAGE,26.5,5,1,0.27,9910.0,48,8.49,major_purchase,0.046,0.055,0
62,20646.0,12.6,RENT,42.7,3,0,0.156,6902.0,24,13.05,debt_consolidation,0.167,0.191,0
26,50444.0,2.9,OWN,2.3,5,0,0.349,13723.0,48,9.83,home_improvement,0.068,0.083,0
35,27662.0,13.9,MORTGAGE,16.8,4,0,0.396,14948.0,36,11.8,debt_consolidation,0.18,0.215,1
35,75321.0,2.5,OWN,16.7,3,0,0.213,5969.0,48,7.58,credit_card,0.02,0.023,0
56,24822.0,0.1,RENT,23.9,4,0,0.613,20824.0,12,8.46,debt_consolidation,0.839,0.878,1
40,89890.0,4.4,MORTGAGE,17.9,6,1,0.463,21881.0,60,8.12,other,0.049,0.059,0
29,44153.0,4.5,RENT,6.1,5,0,0.117,21084.0,48,6.08,credit_card,0.119,0.135,0
47,41296.0,0.8,RENT,26.2,3,0,0.471,10056.0,60,7.6,medical,0.049,0.059,0
35,62770.0,1.6,RENT,15.4,6,0,0.582,11372.0,12,8.07,debt_consolidation,0.181,0.189,0
25,35136.0,9.2,MORTGAGE,4.0,4,0,0.239,6525.0,12,8.67,debt_consolidation,0.186,0.195,0
29,62279.0,0.2,MORTGAGE,10.7,2,1,0.197,19927.0,36,7.9,credit_card,0.107,0.12,1
61,37569.0,4.0,MORTGAGE,38.7,6,0,0.397,7011.0,36,8.14,small_business,0.062,0.07,0
45,41013.0,4.5,MORTGAGE,24.7,4,1,0.221,8183.0,36,11.39,other,0.067,0.079,0
41,66349.0,7.0,MORTGAGE,13.6,4,1,0.425,15174.0,36,9.61,major_purchase,0.076,0.088,0
37,30660.0,0.2,MORTGAGE,16.0,8,2,0.254,17584.0,36,5.95,major_purchase,0.191,0.209,0
44,28791.0,5.3,RENT,25.5,3,1,0.438,8261.0,24,9.44,debt_consolidation,0.143,0.158,0
43,61335.0,0.0,MORTGAGE,23.1,1,0,0.769,3348.0,60,10.0,debt_consolidation,0.011,0.014,0
44,53453.0,1.8,OWN,25.8,6,0,0.387,23289.0,48,8.87,debt_consolidation,0.109,0.13,0
41,58944.0,4.2,MORTGAGE,18.9,5,1,0.133,11037.0,36,13.84,credit_card,0.062,0.077,0
50,63820.0,14.5,MORTGAGE,29.9,5,0,0.102,40854.0,36,8.25,credit_card,0.213,0.242,0
40,55753.0,0.8,OWN,20.6,7,0,0.302,11807.0,36,8.13,credit_card,0.071,0.08,0
28,73427.0,1.1,RENT,0.0,3,0,0.197,5382.0,36,10.04,debt_consolidation,0.024,0.028,0
33,56881.0,6.6,MORTGAGE,6.5,7,0,0.116,12742.0,24,6.72,debt_consolidation,0.112,0.12,0
18,19858.0,2.8,RENT,0.0,3,0,0.151,5645.0,36,8.2,other,0.095,0.107,0
64,22608.0,5.9,MORTGAGE,45.3,4,0,0.041,12484.0,48,7.49,debt_consolidation,0.138,0.16,0
50,142056.0,35.8,OWN,28.1,1,0,0.206,11702.0,36,9.63,major_purchase,0.027,0.032,0
30,54178.0,26.0,RENT,3.3,1,0,0.204,16660.0,12,8.44,other,0.308,0.322,0
37,87127.0,2.6,MORTGAGE,16.5,7,0,0.413,9079.0,12,11.29,home_improvement,0.104,0.111,0
32,45577.0,4.2,MORTGAGE,13.3,2,0,0.134,3847.0,48,7.83,small_business,0.021,0.025,0
59,52627.0,14.1,OWN,35.9,8,0,0.356,7238.0,36,9.77,debt_consolidation,0.046,0.053,0
23,43188.0,0.6,RENT,0.0,1,0,0.233,8015.0,48,7.15,debt_consolidation,0.046,0.053,1
41,185900.0,3.6,RENT,19.4,5,0,0.437,5712.0,48,7.25,debt_consolidation,0.008,0.009,0
39,61489.0,2.8,MORTGAGE,20.0,6,0,0.123,14302.0,48,9.82,major_purchase,0.058,0.071,0
50,41464.0,2.1,OWN,31.4,9,1,0.178,6984.0,24,8.57,small_business,0.084,0.092,0
39,23724.0,30.9,OWN,18.1,6,0,0.365,5236.0,36,8.71,other,0.074,0.084,0
19,145345.0,7.9,RENT,0.0,8,0,0.127,6174.0,60,11.76,home_improvement,0.008,0.011,0
37,49929.0,3.0,MORTGAGE,15.7,7,0,0.264,6799.0,36,8.51,home_improvement,0.045,0.052,0
28,78599.0,10.6,MORTGAGE,9.6,4,0,0.493,15197.0,36,8.94,major_purchase,0.064,0.074,0
41,83117.0,4.0,MORTGAGE,22.6,3,0,0.429,31198.0,60,8.47,other,0.075,0.092,0
57,42984.0,12.4,RENT,37.6,5,0,0.251,14036.0,36,7.75,small_business,0.109,0.122,0
19,75828.0,1.9,MORTGAGE,0.1,4,0,0.394,11550.0,36,7.7,credit_card,0.051,0.057,0
30,40052.0,1.5,RENT,9.1,6,1,0.292,10310.0,24,12.74,small_business,0.129,0.146,0
33,33017.0,1.7,MORTGAGE,13.6,2,0,0.031,20800.0,36,10.83,credit_card,0.21,0.247,0
35,96977.0,4.6,MORTGAGE,13.5,7,0,0.555,15725.0,60,10.55,debt_consolidation,0.032,0.042,0
49,50056.0,2.1,MORTGAGE,26.6,5,0,0.471,27434.0,24,9.12,major_purchase,0.274,0.301,0
38,70211.0,1.0,MORTGAGE,19.4,4,0,0.289,9867.0,36,12.63,major_purchase,0.047,0.057,0
45,66533.0,31.4,RENT,19.4,4,0,0.274,15716.0,60,11.28,home_improvement,0.047,0.062,0
32,74531.0,13.8,RENT,9.4,3,0,0.556,15820.0,60,7.53,major_purchase,0.042,0.051,0
43,24878.0,6.0,RENT,22.0,5,0,0.615,37010.0,36,12.46,small_business,0.496,0.597,0
49,40431.0,13.3,MORTGAGE,23.8,5,0,0.308,9129.0,12,12.02,home_improvement,0.226,0.241,0
31,46063.0,16.4,RENT,12.1,8,2,0.174,11762.0,60,8.23,debt_consolidation,0.051,0.062,0
49,35748.0,6.8,OWN,29.4,7,1,0.157,38099.0,24,11.27,major_purchase,0.533,0.598,0
41,67138.0,4.4,RENT,22.7,3,0,0.418,16813.0,36,11.61,small_business,0.083,0.099,0
53,98071.0,12.8,OWN,33.2,1,0,0.334,11607.0,36,7.05,credit_card,0.039,0.044,0
38,106148.0,5.0,MORTGAGE,17.9,2,1,0.414,11782.0,12,6.51,debt_consolidation,0.111,0.115,0
45,45725.0,0.8,RENT,24.1,6,0,0.301,21614.0,36,9.68,debt_consolidation,0.158,0.182,0
40,62692.0,2.7,RENT,21.8,8,1,0.026,15250.0,36,7.68,debt_consolidation,0.081,0.091,0
39,67699.0,3.5,RENT,20.9,7,0,0.45,31371.0,48,5.09,credit_card,0.116,0.128,0
43,73912.0,16.4,RENT,23.4,4,0,0.497,25995.0,60,7.27,debt_consolidation,0.07,0.084,0
46,34924.0,6.5,RENT,27.4,8,2,0.041,11735.0,24,7.71,major_purchase,0.168,0.182,0
25,134631.0,12.5,RENT,2.7,3,0,0.353,3037.0,24,7.98,small_business,0.011,0.012,0
57,86100.0,8.5,RENT,35.7,5,2,0.249,10932.0,36,9.15,other,0.042,0.049,0
18,87232.0,2.2,MORTGAGE,0.0,6,0,0.147,5613.0,36,12.74,medical,0.021,0.026,0
32,98887.0,7.6,OWN,13.9,3,1,0.056,4959.0,36,10.14,debt_consolidation,0.017,0.019,1
39,70761.0,1.3,OWN,20.4,2,0,0.286,6909.0,24,11.94,major_purchase,0.049,0.055,1
45,32414.0,3.1,OWN,23.5,6,0,0.451,7850.0,36,10.53,home_improvement,0.081,0.094,0
59,50540.0,9.8,OWN,27.1,3,0,0.08,25346.0,36,9.31,credit_card,0.167,0.192,0
18,23729.0,5.7,RENT,0.0,4,0,0.363,4072.0,24,10.28,debt_consolidation,0.086,0.095,0
34,66672.0,10.5,RENT,11.1,3,0,0.403,18275.0,12,9.37,small_business,0.274,0.288,0
18,49781.0,1.8,MORTGAGE,0.0,6,1,0.075,4625.0,36,9.88,small_business,0.031,0.036,0
40,53090.0,8.3,MORTGAGE,21.9,4,1,0.242,8726.0,24,9.73,debt_consolidation,0.082,0.091,0
43,98913.0,1.4,RENT,17.6,8,0,0.219,37616.0,36,8.37,debt_consolidation,0.127,0.144,0
59,43110.0,4.7,RENT,39.1,5,0,0.229,8210.0,24,6.49,major_purchase,0.095,0.102,0
41,47760.0,3.4,OWN,13.0,3,1,0.358,5697.0,24,6.26,medical,0.06,0.064,0
53,54775.0,4.9,RENT,32.7,3,1,0.049,2779.0,60,7.56,debt_consolidation,0.01,0.012,0
47,21590.0,0.9,OWN,28.2,6,0,0.405,26256.0,60,7.61,debt_consolidation,0.243,0.293,0
35,47428.0,2.7,MORTGAGE,6.0,4,0,0.265,3214.0,36,7.94,credit_card,0.023,0.025,0
23,15632.0,6.6,RENT,4.2,4,0,0.101,8254.0,36,12.38,other,0.176,0.212,1
43,40426.0,4.9,MORTGAGE,18.6,4,0,0.358,9993.0,48,11.07,debt_consolidation,0.062,0.077,0
22,83083.0,4.8,MORTGAGE,3.4,4,0,0.115,6834.0,48,12.9,credit_card,0.021,0.026,0
56,67754.0,4.3,MORTGAGE,34.6,8,0,0.7,18524.0,48,9.21,home_improvement,0.068,0.082,1
38,40239.0,17.3,MORTGAGE,18.4,4,0,0.328,20770.0,48,6.89,credit_card,0.129,0.148,0
54,55293.0,16.4,OWN,25.3,1,2,0.597,13422.0,12,9.06,debt_consolidation,0.243,0.255,0
34,31650.0,2.7,OWN,15.4,8,1,0.098,6028.0,48,8.18,small_business,0.048,0.056,0
43,54113.0,2.6,MORTGAGE,23.4,8,1,0.377,22007.0,48,11.34,home_improvement,0.102,0.127,0
43,234488.0,4.9,OWN,21.9,6,2,0.106,2232.0,24,11.95,home_improvement,0.005,0.005,0
39,136339.0,0.6,OWN,9.6,4,1,0.152,26768.0,24,6.43,other,0.098,0.105,0
35,55621.0,2.2,MORTGAGE,15.9,4,0,0.315,8530.0,36,10.95,home_improvement,0.051,0.06,0
45,58693.0,1.6,RENT,25.5,9,0,0.266,6544.0,24,11.11,debt_consolidation,0.056,0.062,0
29,33197.0,1.5,MORTGAGE,9.1,5,1,0.274,6314.0,24,11.83,credit_card,0.095,0.107,0
25,36283.0,6.1,RENT,6.1,7,0,0.412,9465.0,24,10.86,small_business,0.13,0.146,0
55,64932.0,2.9,OWN,31.9,5,0,0.175,11346.0,36,5.07,debt_consolidation,0.058,0.063,0
49,41671.0,1.1,OWN,30.7,4,0,0.374,5180.0,36,10.27,debt_consolidation,0.041,0.048,0
41,85142.0,13.1,OWN,19.3,2,0,0.195,13024.0,36,10.01,debt_consolidation,0.051,0.059,0
60,118758.0,12.4,MORTGAGE,39.7,5,0,0.219,16557.0,60,8.77,credit_card,0.028,0.035,0
37,63979.0,11.9,OWN,18.2,3,0,0.344,4665.0,48,10.98,debt_consolidation,0.018,0.023,0
56,57004.0,3.0,MORTGAGE,36.0,4,0,0.108,27320.0,36,7.98,credit_card,0.16,0.18,0
42,23379.0,0.4,RENT,18.7,4,0,0.528,4884.0,24,7.12,home_improvement,0.104,0.112,0
28,78732.0,0.7,RENT,8.2,4,0,0.162,9875.0,36,9.6,debt_consolidation,0.042,0.048,0
62,30582.0,1.9,MORTGAGE,43.6,3,0,0.341,13896.0,12,7.25,debt_consolidation,0.454,0.472,0
52,43958.0,1.5,RENT,33.9,4,1,0.183,11484.0,24,9.03,debt_consolidation,0.131,0.143,0
39,87534.0,12.4,MORTGAGE,16.5,4,0,0.198,19139.0,36,10.96,debt_consolidation,0.073,0.086,0
49,90661.0,25.8,RENT,29.8,4,0,0.345,11390.0,48,8.72,debt_consolidation,0.031,0.037,0
35,42905.0,10.2,RENT,9.0,8,0,0.392,4585.0,36,6.52,small_business,0.036,0.039,0
50,44159.0,7.9,RENT,29.1,2,1,0.19,6778.0,24,9.48,credit_card,0.077,0.085,0
18,38190.0,5.3,OWN,0.0,4,0,0.241,8065.0,24,8.71,debt_consolidation,0.106,0.115,0
28,29765.0,8.8,RENT,7.5,4,0,0.12,28488.0,36,8.88,debt_consolidation,0.319,0.365,0
52,39443.0,17.6,RENT,32.2,6,1,0.305,8705.0,36,10.02,credit_card,0.074,0.085,0
37,24184.0,5.5,RENT,11.9,7,0,0.358,5442.0,12,12.26,credit_card,0.225,0.24,1
42,76232.0,1.0,OWN,22.2,4,0,0.018,46492.0,36,8.91,credit_card,0.203,0.232,0
24,65990.0,1.1,OWN,5.7,5,1,0.573,7113.0,36,6.96,debt_consolidation,0.036,0.04,0
62,71701.0,5.3,RENT,41.3,6,0,0.178,9376.0,48,9.03,major_purchase,0.033,0.039,0
54,33617.0,2.4,RENT,33.1,8,1,0.424,4185.0,24,7.09,home_improvement,0.062,0.067,0
38,29806.0,14.5,RENT,15.7,6,0,0.517,10894.0,24,8.99,medical,0.183,0.2,0
35,55646.0,5.7,MORTGAGE,8.9,3,0,0.13,15544.0,36,11.86,debt_consolidation,0.093,0.111,0
52,55941.0,6.8,MORTGAGE,32.2,5,1,0.614,17848.0,48,8.61,credit_card,0.08,0.095,0
64,50330.0,0.0,RENT,44.7,3,1,0.149,12097.0,36,6.26,debt_consolidation,0.08,0.088,0
51,46876.0,4.1,OWN,31.0,1,0,0.53,12347.0,48,13.13,small_business,0.066,0.085,0
66,127438.0,3.4,MORTGAGE,41.1,6,0,0.375,7583.0,24,8.27,credit_card,0.03,0.032,0
29,67038.0,7.3,OWN,0.0,1,0,0.263,5900.0,36,11.89,medical,0.029,0.035,0
30,145123.0,2.9,RENT,1.4,8,0,0.405,10038.0,60,6.96,small_business,0.014,0.016,0
26,102179.0,22.5,RENT,7.2,3,0,0.055,5671.0,48,12.57,other,0.014,0.018,0
45,126961.0,6.7,MORTGAGE,24.9,3,0,0.349,10587.0,24,7.41,home_improvement,0.042,0.045,0
42,31659.0,6.5,RENT,23.1,5,0,0.476,10476.0,60,10.82,home_improvement,0.066,0.086,0
38,72881.0,15.1,RENT,18.6,5,0,0.196,10888.0,60,13.71,debt_consolidation,0.03,0.041,0
50,43657.0,32.0,OWN,31.9,4,0,0.19,11753.0,24,10.8,debt_consolidation,0.135,0.15,0
55,23584.0,1.3,MORTGAGE,36.5,2,2,0.237,20515.0,36,8.53,debt_consolidation,0.29,0.33,0
22,114462.0,10.0,RENT,2.5,9,0,0.154,10293.0,48,10.52,debt_consolidation,0.022,0.028,0
33,46777.0,1.1,OWN,13.6,8,0,0.289,15135.0,36,4.56,medical,0.108,0.116,0
50,31967.0,3.7,MORTGAGE,31.0,6,1,0.249,11453.0,24,9.81,credit_card,0.179,0.198,0
34,44034.0,0.6,RENT,15.2,6,0,0.36,17448.0,36,7.82,debt_consolidation,0.132,0.149,0
30,36384.0,5.9,RENT,7.9,6,0,0.258,11104.0,24,8.27,credit_card,0.153,0.166,0
52,38298.0,3.8,MORTGAGE,33.0,3,0,0.374,9590.0,48,9.82,credit_card,0.063,0.076,0
25,48494.0,5.9,MORTGAGE,3.3,5,0,0.248,16847.0,48,9.36,debt_consolidation,0.087,0.104,0
36,128722.0,6.8,RENT,16.6,7,0,0.42,9654.0,12,10.66,small_business,0.075,0.079,0
44,38826.0,5.8,MORTGAGE,21.1,3,0,0.166,13225.0,12,8.26,debt_consolidation,0.341,0.356,0
33,124198.0,2.1,RENT,14.5,9,0,0.463,18136.0,24,9.58,small_business,0.073,0.081,0
49,82819.0,10.9,OWN,30.5,7,1,0.215,18187.0,36,6.44,medical,0.073,0.081,0
33,66048.0,4.8,RENT,11.6,5,0,0.28,9759.0,48,8.55,debt_consolidation,0.037,0.044,0
57,78752.0,4.0,RENT,31.6,8,0,0.263,14661.0,24,11.47,debt_consolidation,0.093,0.105,0
38,54548.0,26.1,OWN,19.5,3,1,0.18,56845.0,36,7.61,home_improvement,0.347,0.39,0
48,103056.0,2.0,RENT,29.8,7,0,0.453,9880.0,48,10.88,credit_card,0.024,0.03,0
49,71933.0,4.5,MORTGAGE,22.8,9,0,0.24,12690.0,24,6.96,credit_card,0.088,0.095,0
32,23569.0,6.9,OWN,13.6,4,1,0.28,12577.0,48,13.09,credit_card,0.133,0.172,0
18,62826.0,0.8,RENT,0.0,3,0,0.267,7925.0,48,12.71,credit_card,0.032,0.04,0
44,80177.0,2.6,RENT,18.0,5,0,0.209,10020.0,24,8.6,debt_consolidation,0.062,0.068,0
41,46887.0,9.7,MORTGAGE,18.1,9,1,0.202,6677.0,24,10.79,credit_card,0.071,0.079,0
47,57707.0,1.6,MORTGAGE,27.7,2,0,0.314,13917.0,12,10.31,medical,0.241,0.255,0
37,39878.0,4.1,RENT,9.7,7,2,0.255,12703.0,60,6.92,debt_consolidation,0.064,0.076,0
35,27206.0,6.0,MORTGAGE,14.5,3,0,0.394,8442.0,48,9.75,small_business,0.078,0.094,0
64,24955.0,6.7,MORTGAGE,45.8,4,1,0.351,11856.0,60,9.95,debt_consolidation,0.095,0.121,0
22,25121.0,7.8,RENT,0.4,7,0,0.153,8398.0,36,7.57,credit_card,0.111,0.125,0
49,75699.0,12.1,RENT,28.7,1,1,0.387,9704.0,36,9.18,small_business,0.043,0.049,0
33,15597.0,3.0,OWN,12.4,7,0,0.376,13641.0,36,9.95,debt_consolidation,0.292,0.338,0
36,38823.0,7.4,MORTGAGE,2.6,2,0,0.523,6487.0,36,6.4,credit_card,0.056,0.061,1
36,36945.0,7.9,MORTGAGE,17.5,2,0,0.688,19381.0,48,9.5,major_purchase,0.131,0.158,1
30,47048.0,2.1,RENT,8.8,7,2,0.071,5840.0,48,9.23,debt_consolidation,0.031,0.037,0
47,21414.0,20.7,MORTGAGE,27.2,8,1,0.117,7670.0,60,9.45,home_improvement,0.072,0.09,0
57,66300.0,12.0,MORTGAGE,38.0,5,1,0.312,6590.0,48,12.11,credit_card,0.025,0.031,0
46,28665.0,2.1,RENT,24.5,7,0,0.274,8251.0,36,6.5,debt_consolidation,0.096,0.106,0
41,95435.0,6.7,MORTGAGE,19.7,6,0,0.287,37812.0,24,9.93,debt_consolidation,0.198,0.219,0
28,39700.0,7.6,MORTGAGE,4.2,3,1,0.166,21006.0,48,8.22,other,0.132,0.156,0
46,51647.0,3.4,MORTGAGE,21.7,4,1,0.194,33060.0,60,8.25,credit_card,0.128,0.157,1
66,54279.0,12.0,MORTGAGE,45.5,5,0,0.066,15928.0,36,8.38,small_business,0.098,0.111,0
35,61213.0,7.0,RENT,15.8,6,0,0.178,3210.0,24,11.38,major_purchase,0.026,0.029,0
35,55188.0,6.4,MORTGAGE,14.7,2,0,0.397,11937.0,48,11.87,home_improvement,0.054,0.068,0
33,43759.0,1.5,RENT,13.7,2,0,0.23,7177.0,60,9.35,other,0.033,0.041,0
34,64313.0,3.1,RENT,15.0,2,0,0.259,8399.0,24,7.77,debt_consolidation,0.065,0.071,0
18,68396.0,3.4,MORTGAGE,0.0,3,0,0.064,9558.0,48,7.83,other,0.035,0.041,0
45,36954.0,7.9,MORTGAGE,23.8,5,0,0.121,37475.0,24,10.95,home_improvement,0.507,0.567,0
30,67049.0,5.8,RENT,9.3,5,0,0.354,8833.0,24,8.97,other,0.066,0.072,0
21,98308.0,0.5,RENT,0.0,6,0,0.268,4904.0,48,8.41,credit_card,0.012,0.015,0
49,77107.0,2.2,MORTGAGE,29.9,7,0,0.368,19115.0,36,9.11,debt_consolidation,0.083,0.095,0
27,86352.0,3.8,MORTGAGE,7.6,5,2,0.25,19414.0,36,11.16,debt_consolidation,0.075,0.089,0
36,59039.0,8.0,MORTGAGE,14.7,3,1,0.243,8418.0,12,12.37,credit_card,0.143,0.152,0
58,33926.0,8.2,OWN,37.2,1,1,0.155,13197.0,36,6.08,small_business,0.13,0.142,0
23,36141.0,4.0,RENT,5.0,5,0,0.147,8836.0,48,6.3,debt_consolidation,0.061,0.069,0
22,63573.0,0.7,MORTGAGE,2.9,4,0,0.467,9202.0,48,9.03,other,0.036,0.043,0
43,86802.0,2.1,MORTGAGE,24.1,5,1,0.441,8601.0,24,8.12,credit_card,0.05,0.054,0
54,218154.0,1.8,RENT,30.5,3,0,0.015,18899.0,24,8.99,home_improvement,0.043,0.047,0
21,88514.0,9.1,OWN,0.0,4,1,0.35,5658.0,24,6.45,debt_consolidation,0.032,0.034,0
45,30175.0,1.2,MORTGAGE,26.0,7,2,0.251,4697.0,48,7.32,credit_card,0.039,0.045,0
47,36915.0,3.8,MORTGAGE,28.7,3,0,0.331,19362.0,36,9.06,major_purchase,0.175,0.2,0
18,169271.0,6.7,MORTGAGE,0.0,6,1,0.238,7661.0,24,10.82,home_improvement,0.023,0.025,0
50,48669.0,20.1,RENT,31.4,5,0,0.438,9403.0,24,9.12,home_improvement,0.097,0.106,0
51,55479.0,40.0,RENT,32.2,8,0,0.156,3231.0,24,9.05,home_improvement,0.029,0.032,0
36,33516.0,18.3,RENT,17.2,5,0,0.215,20654.0,48,8.43,other,0.154,0.182,0
55,118486.0,7.6,MORTGAGE,35.0,6,2,0.573,2618.0,48,9.91,credit_card,0.006,0.007,0
54,69575.0,8.2,RENT,34.8,8,0,0.54,9190.0,36,7.31,credit_card,0.044,0.049,0
41,36780.0,8.5,RENT,20.5,5,0,0.524,10503.0,36,9.65,credit_card,0.095,0.11,0
